ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",828677,0.0465,0.3596,0.6009,0.0395,626029,0.6255,0.3745,0.1111,0.1002,0.0379,0.134,0.0022,
"2",722078,-0.0881,0.2644,0.704,0.0316,555636,0.6485,0.3515,0.0434,0.0427,0.0094,0.2606,0.0019,
"3",785191,-0.0084,0.241,0.7238,0.0352,594632,0.7303,0.2697,0.0931,0.0479,0.0195,0.1102,0.0048,
"4",798552,0.0084,0.321,0.6377,0.0413,610641,0.6898,0.3102,0.0822,0.0817,0.034,0.1158,0.0034,
"5",824855,0.0417,0.4339,0.5239,0.0422,623760,0.5714,0.4286,0.1546,0.1508,0.0417,0.0935,0.0026,
"",3959353,1,0.325,0.6369,0.0381,3010698,0.6523,0.3477,0.0982,0.086,0.029,0.1406,0.003,
