ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",18279,-0.0486,0.0894,0.8799,0.0307,13704,0.9127,0.0873,0.0414,0.0033,0.0069,0.0269,0.0014,
"2",19742,0.0276,0.1587,0.799,0.0423,15162,0.8933,0.1067,0.0638,0.0037,0.0063,0.0261,0.0013,
"3",18568,-0.0335,0.1636,0.7982,0.0381,14713,0.8853,0.1147,0.0689,0.0075,0.0061,0.0254,0.0016,
"4",21206,0.1038,0.3145,0.6472,0.0383,16704,0.8253,0.1747,0.097,0.0238,0.02,0.0292,0.0035,
"5",19061,-0.0079,0.3561,0.6077,0.0362,14772,0.8136,0.1864,0.0975,0.0337,0.0238,0.0257,0.0041,
"6",22643,0.1786,0.2632,0.6948,0.042,17077,0.819,0.181,0.1056,0.0222,0.0226,0.0282,0.0025,
"7",18196,-0.0529,0.3752,0.5769,0.0479,13828,0.7417,0.2583,0.1626,0.0357,0.022,0.045,0.0048,
"8",20338,0.0586,0.3995,0.5512,0.0493,15626,0.6857,0.3143,0.2064,0.0481,0.0204,0.0485,0.0035,
"9",16748,-0.1283,0.5394,0.4001,0.0604,13927,0.7982,0.2018,0.1109,0.0185,0.0365,0.0312,0.0023,
"10",20076,0.045,0.4445,0.5076,0.0479,16721,0.831,0.169,0.0782,0.0155,0.0431,0.0259,0.0019,
"11",16360,-0.1484,0.2096,0.7489,0.0416,12656,0.7938,0.2062,0.148,0.012,0.0096,0.033,0.0017,
"12",17079,-0.111,0.276,0.6757,0.0483,12838,0.7698,0.2302,0.1643,0.0149,0.0122,0.0322,0.0033,
"13",19261,0.0026,0.2667,0.6864,0.0469,13809,0.8022,0.1978,0.1315,0.0135,0.0148,0.0305,0.0035,
"14",17529,-0.0876,0.1697,0.7947,0.0356,13125,0.8738,0.1262,0.0753,0.0056,0.0091,0.0263,0.0023,
"15",18889,-0.0168,0.1831,0.7643,0.0526,13410,0.8709,0.1291,0.0842,0.0061,0.0084,0.0286,0.0028,
"16",19899,0.0358,0.2498,0.7062,0.044,14966,0.9165,0.0835,0.0438,0.0038,0.0098,0.0153,0.0025,
"17",19731,0.027,0.616,0.3473,0.0368,15831,0.8223,0.1777,0.1263,0.0049,0.0215,0.0182,0.0011,
"18",19136,-0.004,0.1918,0.7682,0.0401,15337,0.9169,0.0831,0.0349,0.0036,0.0098,0.0232,0.0007,
"19",18153,-0.0551,0.1667,0.7856,0.0476,13838,0.8767,0.1233,0.0752,0.0044,0.0103,0.0272,0.0028,
"20",16847,-0.1231,0.1578,0.8027,0.0395,13035,0.8742,0.1258,0.0743,0.0064,0.0094,0.0306,0.0025,
"21",20477,0.0658,0.2419,0.7253,0.0328,16031,0.9075,0.0925,0.0364,0.0059,0.0099,0.0271,0.0017,
"22",18891,-0.0167,0.1829,0.7864,0.0307,14952,0.9052,0.0948,0.0354,0.0074,0.0092,0.0318,0.0015,
"23",20399,0.0618,0.0973,0.8635,0.0392,14757,0.8708,0.1292,0.0721,0.0077,0.0091,0.0329,0.0007,
"24",20357,0.0596,0.1378,0.8232,0.039,14650,0.8531,0.1469,0.079,0.0111,0.013,0.0354,0.0019,
"25",19335,0.0064,0.4172,0.5416,0.0412,14173,0.6256,0.3744,0.0394,0.0092,0.0131,0.3165,0.0024,
"26",19214,0.0001,0.1802,0.7771,0.0427,14881,0.8192,0.1808,0.0634,0.0085,0.0083,0.1032,0.0021,
"27",22178,0.1544,0.241,0.7181,0.0409,16527,0.8543,0.1457,0.0735,0.0162,0.0143,0.0354,0.0015,
"28",18782,-0.0224,0.3233,0.6348,0.0419,14521,0.8484,0.1516,0.0781,0.0181,0.0151,0.0391,0.0028,
"29",19583,0.0193,0.2537,0.7051,0.0413,15056,0.8738,0.1262,0.0662,0.0129,0.0106,0.0317,0.0017,
"30",19412,0.0104,0.185,0.7716,0.0434,14333,0.8573,0.1427,0.0767,0.0137,0.0103,0.0352,0.0027,
"",576369,1,0.2641,0.6944,0.0415,440960,0.8384,0.1616,0.0865,0.0134,0.0148,0.0418,0.0023,
