ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",717754,0,0.3864,0.6041,0.0095,557535,0.66,0.34,0.0323,0.2561,0.0185,0.0311,0.0012,
"2",717755,0,0.3674,0.6248,0.0078,557677,0.6203,0.3797,0.0357,0.3012,0.0228,0.021,0.0015,
"3",717754,0,0.3522,0.6393,0.0085,564281,0.6774,0.3226,0.0307,0.2499,0.0209,0.0211,0.0013,
"4",717754,0,0.2236,0.7685,0.0079,556133,0.8241,0.1759,0.0566,0.077,0.0082,0.0352,0.0009,
"5",717754,0,0.3792,0.6051,0.0157,561187,0.7089,0.2911,0.0528,0.1806,0.0253,0.0327,0.0018,
"6",717754,0,0.3638,0.6222,0.014,552286,0.7116,0.2884,0.0538,0.1893,0.0228,0.0216,0.001,
"7",717754,0,0.6803,0.3132,0.0065,568067,0.386,0.614,0.0365,0.5526,0.0154,0.0129,0.001,
"",5024279,1,0.3962,0.5938,0.0101,3917166,0.6547,0.3453,0.0426,0.259,0.0191,0.025,0.0012,
