snapshot_date,source_id,category,publication,race_id,chamber,state,district,quantity,value,unit,captured_at,raw_sha256,raw_path,provenance
2026-04-03,kalshi,market,individual,NATL_HOUSE_2026,national,,,seats_D,239.87,seats,,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/kalshi/2026-04-03/markets-KXDHOUSESEATS.json,archival
2026-04-03,kalshi,market,individual,NATL_HOUSE_2026,national,,,win_prob_D,0.9302,prob,,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/kalshi/2026-04-03/markets-KXDHOUSESEATS.json,archival
2026-04-03,kalshi,market,individual,NATL_SENATE_2026,national,,,seats_D,50.12,seats,,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/kalshi/2026-04-03/markets-KXDSENATESEATS.json,archival
2026-04-03,kalshi,market,individual,NATL_SENATE_2026,national,,,win_prob_D,0.4836,prob,,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/kalshi/2026-04-03/markets-KXDSENATESEATS.json,archival
2026-04-03,kalshi,market,individual,NATL_HOUSE_2026,national,,,margin_D,7.9906,pct,,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/kalshi/2026-04-03/markets-KXHOUSEPOPVOTEMARGIN.json,archival
2026-04-03,polymarket,market,individual,NATL_HOUSE_2026,national,,,margin_D,6.9231,pct,,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/polymarket/2026-04-03/event-2026-midterms-house-popular-vote-margin-of-victory-224.json,archival
2026-04-03,ddhq,polling,aggregate_only,NATL_HOUSE_2026,national,,,margin_D,4.6,pct,2026-08-23T03:00:34.494829+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2026-04-03/current-2026-United-States-House-of-Representatives-elections.json,archival
2026-04-03,fiftyplusone,polling,private,NATL_HOUSE_2026,national,,,margin_D,4.9,pct,2026-08-23T03:00:34.494829+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2026-04-03/current-2026-United-States-House-of-Representatives-elections.json,archival
2026-04-03,rcp,polling,aggregate_only,NATL_HOUSE_2026,national,,,margin_D,6.0,pct,2026-08-23T03:00:34.494829+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2026-04-03/current-2026-United-States-House-of-Representatives-elections.json,archival
2026-04-03,silver_bulletin,polling,aggregate_only,NATL_HOUSE_2026,national,,,margin_D,5.5,pct,2026-08-23T03:00:34.494829+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2026-04-03/current-2026-United-States-House-of-Representatives-elections.json,archival
