snapshot_date,source_id,category,publication,race_id,chamber,state,district,quantity,value,unit,captured_at,raw_sha256,raw_path,provenance
2025-02-09,wikipedia,expert_ordinal,private,GOV_AL_2026,governor,AL,,pvi,-15.0,pct,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AL_2026,governor,AL,,rating_ordinal,cook:Solid R,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AL_2026,governor,AL,,rating_numeric,10.0,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AL_2026,governor,AL,,rating_ordinal,inside_elections:Solid R,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AL_2026,governor,AL,,rating_numeric,10.0,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,private,GOV_AK_2026,governor,AK,,pvi,-8.0,pct,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AK_2026,governor,AK,,rating_ordinal,cook:Solid R,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AK_2026,governor,AK,,rating_numeric,10.0,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AK_2026,governor,AK,,rating_ordinal,inside_elections:Solid R,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AK_2026,governor,AK,,rating_numeric,10.0,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,private,GOV_AZ_2026,governor,AZ,,pvi,-2.0,pct,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AZ_2026,governor,AZ,,rating_ordinal,cook:Toss-up,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AZ_2026,governor,AZ,,rating_numeric,5.0,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,private,GOV_AR_2026,governor,AR,,pvi,-16.0,pct,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AR_2026,governor,AR,,rating_ordinal,cook:Solid R,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
2025-02-09,wikipedia,expert_ordinal,individual,GOV_AR_2026,governor,AR,,rating_numeric,10.0,ordinal,2026-08-23T13:54:00.056285+00:00,,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/wikipedia/2025-02-09/current-2026-United-States-gubernatorial-elections.json,archival
