snapshot_date,source_id,category,publication,race_id,chamber,state,district,quantity,value,unit,captured_at,raw_sha256,raw_path,provenance
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_AL_2026,senate,AL,,margin_D,-26.06,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_AK_2026,senate,AK,,margin_D,-7.65,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_AR_2026,senate,AR,,margin_D,-28.1,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_CO_2026,senate,CO,,margin_D,21.79,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_DE_2026,senate,DE,,margin_D,24.56,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_FL_2026,senate,FL,,margin_D,-8.58,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_GA_2026,senate,GA,,margin_D,6.03,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_ID_2026,senate,ID,,margin_D,-32.18,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_IL_2026,senate,IL,,margin_D,19.41,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_IA_2026,senate,IA,,margin_D,-10.43,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_KS_2026,senate,KS,,margin_D,-10.64,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_KY_2026,senate,KY,,margin_D,-25.36,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
2025-02-05,race_to_the_wh,professional,aggregate_only,SEN_LA_2026,senate,LA,,margin_D,-21.33,pct,2026-08-25T12:24:06.130151+00:00,bdf836e829a6dc7247e452fe0c6ffb25b9474e08914ef2f1407ecce358644e62,/Users/cantstopkevin/Library/CloudStorage/Dropbox/Claude/website/KD-website/forecast/data/2026/raw/race_to_the_wh/2026-08-25/live__26-Sen---Publish-State-Trend---Margin__796ff7b8.json,archival
