ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",705832,0,0.5438,0.416,0.0402,564033,0.4939,0.5061,0.3762,0.0366,0.0392,0.0722,0.0031,
"2",705846,0,0.5226,0.4423,0.0351,534358,0.3325,0.6675,0.5614,0.0284,0.0184,0.0793,0.0026,
"3",705844,0,0.5514,0.4174,0.0312,540598,0.3844,0.6156,0.397,0.0197,0.0172,0.195,0.002,
"",2117522,1,0.5403,0.4239,0.0358,1638989,0.4052,0.5948,0.4434,0.0283,0.0252,0.115,0.0026,
