ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",776249,-0.0001,0.2808,0.6964,0.0229,603226,0.7058,0.2942,0.1039,0.1334,0.03,0.03,0.0012,
"2",776248,-0.0001,0.7338,0.2447,0.0216,598884,0.2969,0.7031,0.0825,0.5826,0.0336,0.0155,0.0011,
"3",776355,0.0001,0.3074,0.6707,0.0219,586663,0.6397,0.3603,0.0463,0.278,0.0201,0.0167,0.001,
"4",776337,0.0001,0.3335,0.6495,0.017,590468,0.6113,0.3887,0.0431,0.3034,0.0154,0.0265,0.0018,
"5",776285,0,0.3364,0.6459,0.0177,597119,0.6002,0.3998,0.0358,0.3322,0.0129,0.0195,0.001,
"6",776283,0,0.3275,0.652,0.0205,594188,0.646,0.354,0.0633,0.2454,0.0272,0.0175,0.0009,
"",4657757,1,0.3829,0.5969,0.0203,3570548,0.5831,0.4169,0.0626,0.3125,0.0232,0.021,0.0012,
